TABLEID:Item Journal Line
*Journal Template Name	*Journal Batch Name	*Line No.	*Item No.	*Posting Date	*Entry Type	*Document No.	*Location Code	*Quantity	*Unit Amount	*Unit Cost	*Amount	*Discount Amount	*Expiration Date	*Lot No.
ITEM	NWVDEMO	41680000	33116	04/21/26	Negative Adjmt.	TR260421	W0003	13	0.78	0.78	10.14	0	04/21/26	L260417-33116B
ITEM	NWVDEMO	41690000	33116	04/21/26	Negative Adjmt.	TR260421	W0003	4	0.78	0.78	3.12	0	04/24/26	L260419-33116B
ITEM	NWVDEMO	41700000	33116	04/21/26	Negative Adjmt.	TR260421	W0003	7	0.78	0.78	5.46	0	04/24/26	L260419-33116B
ITEM	NWVDEMO	41710000	33116	04/21/26	Negative Adjmt.	TR260421	W0003	12	0.78	0.78	9.36	0	04/24/26	L260419-33116B
ITEM	NWVDEMO	41720000	33120	04/21/26	Negative Adjmt.	WS260421	S0002	1	6.5	6.5	6.5	0		
ITEM	NWVDEMO	41730000	33120	04/21/26	Negative Adjmt.	TR260421	W0003	7	6.5	6.5	45.5	0		
ITEM	NWVDEMO	41740000	33120	04/21/26	Negative Adjmt.	TR260421	W0003	2	6.5	6.5	13	0		
ITEM	NWVDEMO	41750000	33120	04/21/26	Negative Adjmt.	TR260421	W0003	4	6.5	6.5	26	0		
ITEM	NWVDEMO	41760000	33120	04/21/26	Negative Adjmt.	TR260421	W0003	2	6.5	6.5	13	0		
ITEM	NWVDEMO	41770000	33120	04/21/26	Negative Adjmt.	TR260421	W0003	3	6.5	6.5	19.5	0		
ITEM	NWVDEMO	41780000	33130	04/21/26	Negative Adjmt.	TR260421	W0003	6	7.1	7.1	42.6	0	04/25/26	L260417-33130
ITEM	NWVDEMO	41790000	33130	04/21/26	Negative Adjmt.	TR260421	W0003	6	7.1	7.1	42.6	0	04/25/26	L260417-33130
ITEM	NWVDEMO	41800000	33130	04/21/26	Negative Adjmt.	TR260421	W0003	4	7.1	7.1	28.4	0	04/25/26	L260419-33130
ITEM	NWVDEMO	41810000	33130	04/21/26	Negative Adjmt.	TR260421	W0003	1	7.1	7.1	7.1	0	04/25/26	L260419-33130
ITEM	NWVDEMO	41820000	33160	04/21/26	Negative Adjmt.	TR260421	W0003	3	5.5	5.5	16.5	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	41830000	33160	04/21/26	Negative Adjmt.	TR260421	W0003	14	5.5	5.5	77	0	04/25/26	L260417-33160B
ITEM	NWVDEMO	41840000	33160	04/21/26	Negative Adjmt.	TR260421	W0003	6	5.5	5.5	33	0	04/25/26	L260417-33160B
ITEM	NWVDEMO	41850000	33160	04/21/26	Negative Adjmt.	TR260421	W0003	4	5.5	5.5	22	0	04/25/26	L260417-33160B
ITEM	NWVDEMO	41860000	33160	04/21/26	Negative Adjmt.	TR260421	W0003	2	5.5	5.5	11	0	04/27/26	L260419-33160
ITEM	NWVDEMO	41870000	33160	04/21/26	Negative Adjmt.	TR260421	W0003	9	5.5	5.5	49.5	0	04/27/26	L260419-33160
ITEM	NWVDEMO	41880000	33170	04/21/26	Negative Adjmt.	TR260421	W0003	4	5.5	5.5	22	0	04/22/26	L260417-33170A
ITEM	NWVDEMO	41890000	33170	04/21/26	Negative Adjmt.	TR260421	W0003	14	5.5	5.5	77	0	04/22/26	L260417-33170B
ITEM	NWVDEMO	41900000	33170	04/21/26	Negative Adjmt.	TR260421	W0003	9	5.5	5.5	49.5	0	04/22/26	L260417-33170B
ITEM	NWVDEMO	41910000	33170	04/21/26	Negative Adjmt.	TR260421	W0003	5	5.5	5.5	27.5	0	04/24/26	L260419-33170B
ITEM	NWVDEMO	41920000	33170	04/21/26	Negative Adjmt.	TR260421	W0003	6	5.5	5.5	33	0	04/24/26	L260419-33170B
ITEM	NWVDEMO	41930000	33170	04/21/26	Negative Adjmt.	TR260421	W0003	9	5.5	5.5	49.5	0	04/24/26	L260419-33170B
ITEM	NWVDEMO	41940000	10000	04/21/26	Sale	SL260421	S0001	1	1	0.9	1	0		
ITEM	NWVDEMO	41950000	10000	04/21/26	Sale	SL260421	S0001	11	1	0.9	11	0		
ITEM	NWVDEMO	41960000	10000	04/21/26	Sale	SL260421	S0002	11	1	0.9	11	0		
ITEM	NWVDEMO	41970000	10000	04/21/26	Sale	SL260421	S0013	7	1	0.9	7	0		
ITEM	NWVDEMO	41980000	10045	04/21/26	Sale	SL260421	S0001	3	0.86	0.45	2.58	0		
ITEM	NWVDEMO	41990000	10045	04/21/26	Sale	SL260421	S0001	5	0.86	0.45	4.3	0		
ITEM	NWVDEMO	42000000	10045	04/21/26	Sale	SL260421	S0002	6	0.86	0.45	5.16	0		
ITEM	NWVDEMO	42010000	10045	04/21/26	Sale	SL260421	S0013	1	0.86	0.45	0.86	0		
ITEM	NWVDEMO	42020000	10070	04/21/26	Sale	SL260421	S0001	7	1.82	0.5	12.74	0		
ITEM	NWVDEMO	42030000	10070	04/21/26	Sale	SL260421	S0002	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	42040000	10070	04/21/26	Sale	SL260421	S0013	1	1.82	0.5	1.82	0		
ITEM	NWVDEMO	42050000	10100	04/21/26	Sale	SL260421	S0001	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	42060000	10100	04/21/26	Sale	SL260421	S0001	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	42070000	10100	04/21/26	Sale	SL260421	S0013	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	42080000	18200	04/21/26	Sale	SL260421	S0001	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	42090000	18200	04/21/26	Sale	SL260421	S0002	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	42100000	18200	04/21/26	Sale	SL260421	S0013	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	42110000	18200	04/21/26	Sale	SL260421	S0013	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	42120000	18200	04/21/26	Sale	WS260421	W0003	10	1.18	0.95	11.8	0		
ITEM	NWVDEMO	42130000	18230	04/21/26	Sale	SL260421	S0001	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	42140000	18230	04/21/26	Sale	SL260421	S0002	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	42150000	18230	04/21/26	Sale	SL260421	S0013	1	1.64	0.95	1.64	0		
ITEM	NWVDEMO	42160000	18230	04/21/26	Sale	WS260421	W0003	6	1.18	0.95	7.08	0		
ITEM	NWVDEMO	42170000	30091	04/21/26	Sale	SL260421	S0002	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	42180000	30091	04/21/26	Sale	SL260421	S0010	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	42190000	30091	04/21/26	Sale	WS260421	W0003	1	3.01	2.8	3.01	0		
ITEM	NWVDEMO	42200000	33100	04/21/26	Sale	SL260421	S0001	13	1.36	1	17.68	0	04/22/26	L260419-33100B
ITEM	NWVDEMO	42210000	33100	04/21/26	Sale	SL260421	S0002	13	1.36	1	17.68	0	04/22/26	L260419-33100B
ITEM	NWVDEMO	42220000	33100	04/21/26	Sale	SL260421	S0005	2	1.36	1	2.72	0	04/23/26	L260419-33100A
ITEM	NWVDEMO	42230000	33100	04/21/26	Sale	SL260421	S0010	7	1.36	1	9.52	0	04/23/26	L260419-33100A
ITEM	NWVDEMO	42240000	33110	04/21/26	Sale	SL260421	S0001	11	1.59	1.2	17.49	0	04/22/26	L260419-33110A
ITEM	NWVDEMO	42250000	33110	04/21/26	Sale	SL260421	S0002	8	1.59	1.2	12.72	0	04/22/26	L260419-33110A
ITEM	NWVDEMO	42260000	33110	04/21/26	Sale	SL260421	S0005	1	1.59	1.2	1.59	0	04/22/26	L260419-33110A
ITEM	NWVDEMO	42270000	33110	04/21/26	Sale	SL260421	S0005	4	1.59	1.2	6.36	0	04/23/26	L260419-33110B
ITEM	NWVDEMO	42280000	33110	04/21/26	Sale	SL260421	S0010	12	1.59	1.2	19.08	0	04/23/26	L260419-33110B
ITEM	NWVDEMO	42290000	33116	04/21/26	Sale	SL260421	S0001	3	1.09	0.78	3.27	0	04/21/26	L260417-33116A
ITEM	NWVDEMO	42300000	33116	04/21/26	Sale	SL260421	S0002	1	1.09	0.78	1.09	0	04/21/26	L260417-33116A
ITEM	NWVDEMO	42310000	33116	04/21/26	Sale	SL260421	S0002	3	1.09	0.78	3.27	0	04/21/26	L260417-33116B
ITEM	NWVDEMO	42320000	33116	04/21/26	Sale	SL260421	S0005	3	1.09	0.78	3.27	0	04/21/26	L260417-33116A
ITEM	NWVDEMO	42330000	33116	04/21/26	Sale	SL260421	S0005	1	1.09	0.78	1.09	0	04/24/26	L260419-33116B
ITEM	NWVDEMO	42340000	33116	04/21/26	Sale	SL260421	S0010	3	1.09	0.78	3.27	0	04/21/26	L260417-33116A
ITEM	NWVDEMO	42350000	33120	04/21/26	Sale	SL260421	S0001	3	8.64	6.5	25.92	0		
ITEM	NWVDEMO	42360000	33120	04/21/26	Sale	SL260421	S0002	2	8.64	6.5	17.28	0		
ITEM	NWVDEMO	42370000	33120	04/21/26	Sale	SL260421	S0005	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	42380000	33120	04/21/26	Sale	SL260421	S0010	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	42390000	33130	04/21/26	Sale	SL260421	S0001	3	9.55	7.1	28.65	0	04/21/26	L260413-33130
ITEM	NWVDEMO	42400000	33130	04/21/26	Sale	SL260421	S0001	1	9.55	7.1	9.55	0	04/23/26	L260415-33130
ITEM	NWVDEMO	42410000	33130	04/21/26	Sale	SL260421	S0002	1	9.55	7.1	9.55	0	04/25/26	L260417-33130
ITEM	NWVDEMO	42420000	33130	04/21/26	Sale	SL260421	S0010	1	9.55	7.1	9.55	0	04/21/26	L260413-33130
ITEM	NWVDEMO	42430000	33150	04/21/26	Sale	SL260421	S0001	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	42440000	33150	04/21/26	Sale	SL260421	S0002	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	42450000	33150	04/21/26	Sale	SL260421	S0005	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	42460000	33160	04/21/26	Sale	SL260421	S0001	1	7.18	5.5	7.18	0	04/23/26	L260415-33160
ITEM	NWVDEMO	42470000	33160	04/21/26	Sale	SL260421	S0001	1	7.18	5.5	7.18	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	42480000	33160	04/21/26	Sale	SL260421	S0002	1	7.18	5.5	7.18	0	04/21/26	L260413-33160
ITEM	NWVDEMO	42490000	33160	04/21/26	Sale	SL260421	S0002	1	7.18	5.5	7.18	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	42500000	33160	04/21/26	Sale	SL260421	S0005	2	7.18	5.5	14.36	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	42510000	33160	04/21/26	Sale	SL260421	S0010	1	7.18	5.5	7.18	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	42520000	33170	04/21/26	Sale	SL260421	S0001	2	7.18	5.5	14.36	0	04/22/26	L260417-33170A
ITEM	NWVDEMO	42530000	33170	04/21/26	Sale	SL260421	S0002	2	7.18	5.5	14.36	0	04/22/26	L260417-33170B
ITEM	NWVDEMO	42540000	33170	04/21/26	Sale	SL260421	S0005	1	7.18	5.5	7.18	0	04/22/26	L260417-33170A
ITEM	NWVDEMO	42550000	33170	04/21/26	Sale	SL260421	S0010	3	7.18	5.5	21.54	0	04/22/26	L260417-33170A
ITEM	NWVDEMO	42560000	33170	04/21/26	Sale	SL260421	S0010	1	7.18	5.5	7.18	0	04/24/26	L260419-33170B
ITEM	NWVDEMO	42570000	33200	04/21/26	Sale	SL260421	S0001	3	5.91	4.2	17.73	0		
ITEM	NWVDEMO	42580000	33200	04/21/26	Sale	SL260421	S0002	5	5.91	4.2	29.55	0		
ITEM	NWVDEMO	42590000	33200	04/21/26	Sale	SL260421	S0005	3	5.91	4.2	17.73	0		
ITEM	NWVDEMO	42600000	33200	04/21/26	Sale	SL260421	S0010	2	5.91	4.2	11.82	0		
ITEM	NWVDEMO	42610000	33250	04/21/26	Sale	SL260421	S0001	5	5.36	4.1	26.8	0		
ITEM	NWVDEMO	42620000	33250	04/21/26	Sale	SL260421	S0002	3	5.36	4.1	16.08	0		
ITEM	NWVDEMO	42630000	33250	04/21/26	Sale	SL260421	S0005	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	42640000	33250	04/21/26	Sale	SL260421	S0010	3	5.36	4.1	16.08	0		
ITEM	NWVDEMO	42650000	33310	04/21/26	Sale	SL260421	S0001	12	3	1.1	36	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	42660000	33310	04/21/26	Sale	SL260421	S0002	11	3	1.1	33	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	42670000	33310	04/21/26	Sale	SL260421	S0005	3	3	1.1	9	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	42680000	33310	04/21/26	Sale	SL260421	S0010	11	3	1.1	33	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	42690000	33310	04/21/26	Sale	WS260421	W0003	35	2.16	1.1	75.6	0	11/30/26	L260419-33310A
ITEM	NWVDEMO	42700000	33323	04/21/26	Sale	SL260421	S0001	8	3	1.1	24	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	42710000	33323	04/21/26	Sale	SL260421	S0002	4	3	1.1	12	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	42720000	33323	04/21/26	Sale	SL260421	S0005	2	3	1.1	6	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	42730000	33323	04/21/26	Sale	SL260421	S0010	9	3	1.1	27	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	42740000	33323	04/21/26	Sale	WS260421	W0003	8	2.16	1.1	17.28	0	12/09/26	L260405-33323A
ITEM	NWVDEMO	42750000	33323	04/21/26	Sale	WS260421	W0003	20	2.16	1.1	43.2	0	12/10/26	L260322-33323C
ITEM	NWVDEMO	42760000	33341	04/21/26	Sale	SL260421	S0001	4	5.75	2.1	23	0	09/22/26	L260405-33341A
ITEM	NWVDEMO	42770000	33341	04/21/26	Sale	SL260421	S0001	2	5.75	2.1	11.5	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	42780000	33341	04/21/26	Sale	SL260421	S0002	3	5.75	2.1	17.25	0	10/05/26	L260322-33341B
ITEM	NWVDEMO	42790000	33341	04/21/26	Sale	SL260421	S0005	2	5.75	2.1	11.5	0	09/22/26	L260405-33341A
ITEM	NWVDEMO	42800000	33341	04/21/26	Sale	SL260421	S0010	2	5.75	2.1	11.5	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	42810000	33341	04/21/26	Sale	SL260421	S0010	1	5.75	2.1	5.75	0	10/05/26	L260322-33341B
ITEM	NWVDEMO	42820000	33341	04/21/26	Sale	WS260421	W0003	13	4.14	2.1	53.82	0	10/07/26	L260419-33341A
ITEM	NWVDEMO	42830000	33116	04/22/26	Negative Adjmt.	WS260422	S0001	4	0.78	0.78	3.12	0	04/21/26	L260417-33116A
ITEM	NWVDEMO	42840000	33116	04/22/26	Negative Adjmt.	WS260422	S0001	17	0.78	0.78	13.26	0	04/21/26	L260417-33116B
ITEM	NWVDEMO	42850000	33116	04/22/26	Negative Adjmt.	WS260422	S0002	10	0.78	0.78	7.8	0	04/21/26	L260417-33116B
ITEM	NWVDEMO	42860000	33116	04/22/26	Negative Adjmt.	WS260422	S0010	1	0.78	0.78	0.78	0	04/21/26	L260417-33116A
ITEM	NWVDEMO	42870000	33130	04/22/26	Negative Adjmt.	WS260422	S0010	2	7.1	7.1	14.2	0	04/21/26	L260413-33130
ITEM	NWVDEMO	42880000	10000	04/22/26	Sale	SL260422	S0001	6	1	0.9	6	0		
ITEM	NWVDEMO	42890000	10000	04/22/26	Sale	SL260422	S0001	2	1	0.9	2	0		
ITEM	NWVDEMO	42900000	10000	04/22/26	Sale	SL260422	S0002	6	1	0.9	6	0		
ITEM	NWVDEMO	42910000	10000	04/22/26	Sale	SL260422	S0002	4	1	0.9	4	0		
ITEM	NWVDEMO	42920000	10000	04/22/26	Sale	SL260422	S0002	2	1	0.9	2	0		
ITEM	NWVDEMO	42930000	10000	04/22/26	Sale	SL260422	S0013	7	1	0.9	7	0		
ITEM	NWVDEMO	42940000	10045	04/22/26	Sale	SL260422	S0001	4	0.86	0.45	3.44	0		
ITEM	NWVDEMO	42950000	10045	04/22/26	Sale	SL260422	S0001	7	0.86	0.45	6.02	0		
ITEM	NWVDEMO	42960000	10045	04/22/26	Sale	SL260422	S0002	8	0.86	0.45	6.88	0		
ITEM	NWVDEMO	42970000	10045	04/22/26	Sale	SL260422	S0013	1	0.86	0.45	0.86	0		
ITEM	NWVDEMO	42980000	10070	04/22/26	Sale	SL260422	S0001	6	1.82	0.5	10.92	0		
ITEM	NWVDEMO	42990000	10070	04/22/26	Sale	SL260422	S0002	4	1.82	0.5	7.28	0		
ITEM	NWVDEMO	43000000	10070	04/22/26	Sale	SL260422	S0013	3	1.82	0.5	5.46	0		
ITEM	NWVDEMO	43010000	10100	04/22/26	Sale	SL260422	S0001	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	43020000	10100	04/22/26	Sale	SL260422	S0002	1	2.8	1.7	2.8	0		
ITEM	NWVDEMO	43030000	10100	04/22/26	Sale	SL260422	S0013	2	2.8	1.7	5.6	0		
ITEM	NWVDEMO	43040000	18200	04/22/26	Sale	SL260422	S0001	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	43050000	18200	04/22/26	Sale	SL260422	S0002	2	1.64	0.95	3.28	0		
ITEM	NWVDEMO	43060000	18200	04/22/26	Sale	SL260422	S0002	4	1.64	0.95	6.56	0		
ITEM	NWVDEMO	43070000	18200	04/22/26	Sale	SL260422	S0013	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	43080000	18230	04/22/26	Sale	SL260422	S0001	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	43090000	30091	04/22/26	Sale	SL260422	S0001	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	43100000	30091	04/22/26	Sale	SL260422	S0005	1	4.18	2.8	4.18	0		
ITEM	NWVDEMO	43110000	33100	04/22/26	Sale	SL260422	S0001	11	1.36	1	14.96	0	04/22/26	L260419-33100B
ITEM	NWVDEMO	43120000	33100	04/22/26	Sale	SL260422	S0002	6	1.36	1	8.16	0	04/22/26	L260419-33100B
ITEM	NWVDEMO	43130000	33100	04/22/26	Sale	SL260422	S0005	5	1.36	1	6.8	0	04/23/26	L260419-33100A
ITEM	NWVDEMO	43140000	33100	04/22/26	Sale	SL260422	S0010	8	1.36	1	10.88	0	04/23/26	L260419-33100A
ITEM	NWVDEMO	43150000	33110	04/22/26	Sale	SL260422	S0001	11	1.59	1.2	17.49	0	04/22/26	L260419-33110A
ITEM	NWVDEMO	43160000	33110	04/22/26	Sale	SL260422	S0002	9	1.59	1.2	14.31	0	04/22/26	L260419-33110A
ITEM	NWVDEMO	43170000	33110	04/22/26	Sale	SL260422	S0005	5	1.59	1.2	7.95	0	04/23/26	L260419-33110B
ITEM	NWVDEMO	43180000	33116	04/22/26	Sale	SL260422	S0002	4	1.09	0.78	4.36	0	04/24/26	L260419-33116B
ITEM	NWVDEMO	43190000	33120	04/22/26	Sale	SL260422	S0001	2	8.64	6.5	17.28	0		
ITEM	NWVDEMO	43200000	33120	04/22/26	Sale	SL260422	S0002	3	8.64	6.5	25.92	0		
ITEM	NWVDEMO	43210000	33120	04/22/26	Sale	SL260422	S0002	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	43220000	33120	04/22/26	Sale	SL260422	S0010	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	43230000	33130	04/22/26	Sale	SL260422	S0001	1	9.55	7.1	9.55	0	04/23/26	L260415-33130
ITEM	NWVDEMO	43240000	33130	04/22/26	Sale	SL260422	S0001	1	9.55	7.1	9.55	0	04/25/26	L260417-33130
ITEM	NWVDEMO	43250000	33130	04/22/26	Sale	SL260422	S0002	3	9.55	7.1	28.65	0	04/25/26	L260417-33130
ITEM	NWVDEMO	43260000	33130	04/22/26	Sale	SL260422	S0010	2	9.55	7.1	19.1	0	04/25/26	L260417-33130
ITEM	NWVDEMO	43270000	33150	04/22/26	Sale	SL260422	S0002	2	11.36	7.5	22.72	0		
ITEM	NWVDEMO	43280000	33150	04/22/26	Sale	SL260422	S0010	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	43290000	33160	04/22/26	Sale	SL260422	S0001	2	7.18	5.5	14.36	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	43300000	33160	04/22/26	Sale	SL260422	S0002	6	7.18	5.5	43.08	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	43310000	33160	04/22/26	Sale	SL260422	S0005	2	7.18	5.5	14.36	0	04/25/26	L260417-33160B
ITEM	NWVDEMO	43320000	33160	04/22/26	Sale	SL260422	S0010	1	7.18	5.5	7.18	0	04/25/26	L260417-33160A
ITEM	NWVDEMO	43330000	33170	04/22/26	Sale	SL260422	S0001	2	7.18	5.5	14.36	0	04/22/26	L260417-33170A
ITEM	NWVDEMO	43340000	33170	04/22/26	Sale	SL260422	S0001	1	7.18	5.5	7.18	0	04/22/26	L260417-33170B
ITEM	NWVDEMO	43350000	33170	04/22/26	Sale	SL260422	S0002	6	7.18	5.5	43.08	0	04/22/26	L260417-33170B
ITEM	NWVDEMO	43360000	33170	04/22/26	Sale	SL260422	S0005	1	7.18	5.5	7.18	0	04/22/26	L260417-33170A
ITEM	NWVDEMO	43370000	33170	04/22/26	Sale	SL260422	S0005	2	7.18	5.5	14.36	0	04/24/26	L260419-33170B
ITEM	NWVDEMO	43380000	33170	04/22/26	Sale	SL260422	S0010	5	7.18	5.5	35.9	0	04/24/26	L260419-33170B
ITEM	NWVDEMO	43390000	33200	04/22/26	Sale	SL260422	S0001	5	5.91	4.2	29.55	0		
ITEM	NWVDEMO	43400000	33200	04/22/26	Sale	SL260422	S0002	3	5.91	4.2	17.73	0		
ITEM	NWVDEMO	43410000	33200	04/22/26	Sale	SL260422	S0005	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	43420000	33200	04/22/26	Sale	SL260422	S0010	2	5.91	4.2	11.82	0		
ITEM	NWVDEMO	43430000	33250	04/22/26	Sale	SL260422	S0001	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	43440000	33250	04/22/26	Sale	SL260422	S0002	4	5.36	4.1	21.44	0		
ITEM	NWVDEMO	43450000	33250	04/22/26	Sale	SL260422	S0005	2	5.36	4.1	10.72	0		
ITEM	NWVDEMO	43460000	33250	04/22/26	Sale	SL260422	S0005	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	43470000	33250	04/22/26	Sale	SL260422	S0010	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	43480000	33310	04/22/26	Sale	SL260422	S0001	16	3	1.1	48	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	43490000	33310	04/22/26	Sale	SL260422	S0002	8	3	1.1	24	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	43500000	33310	04/22/26	Sale	SL260422	S0005	6	3	1.1	18	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	43510000	33310	04/22/26	Sale	SL260422	S0010	9	3	1.1	27	0	11/16/26	L260419-33310C
ITEM	NWVDEMO	43520000	33323	04/22/26	Sale	SL260422	S0001	8	3	1.1	24	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	43530000	33323	04/22/26	Sale	SL260422	S0002	4	3	1.1	12	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	43540000	33323	04/22/26	Sale	SL260422	S0005	8	3	1.1	24	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	43550000	33323	04/22/26	Sale	SL260422	S0010	8	3	1.1	24	0	12/08/26	L260419-33323B
ITEM	NWVDEMO	43560000	33323	04/22/26	Sale	SL260422	S0010	4	3	1.1	12	0	12/09/26	L260405-33323A
ITEM	NWVDEMO	43570000	33341	04/22/26	Sale	SL260422	S0001	3	5.75	2.1	17.25	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	43580000	33341	04/22/26	Sale	SL260422	S0002	4	5.75	2.1	23	0	10/05/26	L260322-33341B
ITEM	NWVDEMO	43590000	33341	04/22/26	Sale	SL260422	S0005	1	5.75	2.1	5.75	0	10/01/26	L260322-33341A
ITEM	NWVDEMO	43600000	33341	04/22/26	Sale	SL260422	S0005	2	5.75	2.1	11.5	0	10/05/26	L260322-33341B
ITEM	NWVDEMO	43610000	10000	04/23/26	Purchase	PR260423	W0003	45	0.9	0.9	40.5	0		
ITEM	NWVDEMO	43620000	10000	04/23/26	Purchase	PR260423	W0003	45	0.9	0.9	40.5	0		
ITEM	NWVDEMO	43630000	10000	04/23/26	Purchase	PR260423	W0003	46	0.9	0.9	41.4	0		
ITEM	NWVDEMO	43640000	10045	04/23/26	Purchase	PR260423	W0003	1	0.45	0.45	0.45	0		
ITEM	NWVDEMO	43650000	33100	04/23/26	Purchase	PR260423	W0003	57	1	1	57	0	04/25/26	L260423-33100A
ITEM	NWVDEMO	43660000	33100	04/23/26	Purchase	PR260423	W0003	57	1	1	57	0	04/25/26	L260423-33100B
ITEM	NWVDEMO	43670000	33110	04/23/26	Purchase	PR260423	W0003	42	1.2	1.2	50.4	0	04/27/26	L260423-33110A
ITEM	NWVDEMO	43680000	33110	04/23/26	Purchase	PR260423	W0003	42	1.2	1.2	50.4	0	04/25/26	L260423-33110B
ITEM	NWVDEMO	43690000	33116	04/23/26	Purchase	PR260423	W0003	31	0.78	0.78	24.18	0	04/28/26	L260423-33116A
ITEM	NWVDEMO	43700000	33116	04/23/26	Purchase	PR260423	W0003	32	0.78	0.78	24.96	0	04/29/26	L260423-33116B
ITEM	NWVDEMO	43710000	33120	04/23/26	Purchase	PR260423	W0003	19	6.5	6.5	123.5	0		
ITEM	NWVDEMO	43720000	33130	04/23/26	Purchase	PR260423	W0003	18	7.1	7.1	127.8	0	05/01/26	L260423-33130
ITEM	NWVDEMO	43730000	33160	04/23/26	Purchase	PR260423	W0003	20	5.5	5.5	110	0	04/29/26	L260423-33160A
ITEM	NWVDEMO	43740000	33160	04/23/26	Purchase	PR260423	W0003	20	5.5	5.5	110	0	04/29/26	L260423-33160B
ITEM	NWVDEMO	43750000	33170	04/23/26	Purchase	PR260423	W0003	24	5.5	5.5	132	0	04/27/26	L260423-33170A
ITEM	NWVDEMO	43760000	33170	04/23/26	Purchase	PR260423	W0003	25	5.5	5.5	137.5	0	04/27/26	L260423-33170B
ITEM	NWVDEMO	43770000	10045	04/23/26	Positive Adjmt.	TR260423	S0001	40	0.45	0.45	18	0		
ITEM	NWVDEMO	43780000	10045	04/23/26	Positive Adjmt.	TR260423	S0001	2	0.45	0.45	0.9	0		
ITEM	NWVDEMO	43790000	10045	04/23/26	Positive Adjmt.	TR260423	S0002	29	0.45	0.45	13.05	0		
ITEM	NWVDEMO	43800000	10045	04/23/26	Positive Adjmt.	TR260423	S0013	7	0.45	0.45	3.15	0		
ITEM	NWVDEMO	43810000	10045	04/23/26	Positive Adjmt.	TR260423	S0013	4	0.45	0.45	1.8	0		
ITEM	NWVDEMO	43820000	33110	04/23/26	Positive Adjmt.	TR260423	S0001	22	1.2	1.2	26.4	0	04/23/26	L260419-33110B
ITEM	NWVDEMO	43830000	33110	04/23/26	Positive Adjmt.	TR260423	S0002	17	1.2	1.2	20.4	0	04/25/26	L260421-33110A
ITEM	NWVDEMO	43840000	33110	04/23/26	Positive Adjmt.	TR260423	S0005	10	1.2	1.2	12	0	04/25/26	L260421-33110A
ITEM	NWVDEMO	43850000	33110	04/23/26	Positive Adjmt.	TR260423	S0010	3	1.2	1.2	3.6	0	04/25/26	L260421-33110A
